ID,URL,TIME,SIZE
NaN,/segment_144p_.mp4,1638744780090,903
1,/segment_144p_1.m4s,1638744780314,202182
2,/segment_144p_2.m4s,1638744783847,181391
3,/segment_144p_3.m4s,1638744787027,190757
4,/segment_144p_4.m4s,1638744790297,225696
5,/segment_144p_5.m4s,1638744794090,173657
6,/segment_144p_6.m4s,1638744797159,291902
7,/segment_144p_7.m4s,1638744801972,253476
8,/segment_144p_8.m4s,1638744806272,313572
9,/segment_144p_9.m4s,1638744811649,257385
10,/segment_144p_10.m4s,1638744816003,331614
11,/segment_144p_11.m4s,1638744821591,309272
12,/segment_144p_12.m4s,1638744826867,320189
13,/segment_144p_13.m4s,1638744832331,308431
14,/segment_144p_14.m4s,1638744837551,327211
15,/segment_144p_15.m4s,1638744843105,286016
16,/segment_144p_16.m4s,1638744847950,239042
17,/segment_144p_17.m4s,1638744852047,332390
18,/segment_144p_18.m4s,1638744857620,233176
19,/segment_144p_19.m4s,1638744861671,220516
20,/segment_144p_20.m4s,1638744865459,247159
21,/segment_144p_21.m4s,1638744869558,256705
22,/segment_144p_22.m4s,1638744873959,297881
23,/segment_144p_23.m4s,1638744878873,225188
24,/segment_144p_24.m4s,1638744882710,342751
25,/segment_144p_25.m4s,1638744888558,273559
26,/segment_144p_26.m4s,1638744893210,324346
27,/segment_144p_27.m4s,1638744898796,299669
28,/segment_144p_28.m4s,1638744903861,299859
29,/segment_144p_29.m4s,1638744908877,295688
30,/segment_144p_30.m4s,1638744913903,344337
31,/segment_144p_31.m4s,1638744919753,290096
32,/segment_144p_32.m4s,1638744924645,336122
33,/segment_144p_33.m4s,1638744930331,297474
34,/segment_144p_34.m4s,1638744935398,334339
35,/segment_144p_35.m4s,1638744941280,290883
36,/segment_144p_36.m4s,1638744946150,198909
37,/segment_144p_37.m4s,1638744949525,146360
38,/segment_144p_38.m4s,1638744952100,119079
39,/segment_144p_39.m4s,1638744954243,151317
40,/segment_144p_40.m4s,1638744956907,117435
41,/segment_144p_41.m4s,1638744959060,71734
42,/segment_144p_42.m4s,1638744962374,234119
43,/segment_144p_43.m4s,1638744966429,235956
44,/segment_144p_44.m4s,1638744970419,207272
45,/segment_144p_45.m4s,1638744974415,158692
46,/segment_144p_46.m4s,1638744978715,164905
47,/segment_144p_47.m4s,1638744982607,201307
48,/segment_144p_48.m4s,1638744986598,193470
49,/segment_144p_49.m4s,1638744990386,238089
50,/segment_144p_50.m4s,1638744994487,221497
51,/segment_144p_51.m4s,1638744998168,168431
52,/segment_144p_52.m4s,1638745002573,176496
53,/segment_144p_53.m4s,1638745006668,198698
54,/segment_144p_54.m4s,1638745010661,124082
55,/segment_144p_55.m4s,1638745014349,124408
56,/segment_144p_56.m4s,1638745018648,142987
57,/segment_144p_57.m4s,1638745022642,107643
58,/segment_144p_58.m4s,1638745026660,104950
59,/segment_144p_59.m4s,1638745030629,32337
