ID,URL,TIME,SIZE
NaN,/segment_720p_.mp4,1638746413107,903
1,/segment_144p_1.m4s,1638746413249,202182
2,/segment_144p_2.m4s,1638746416811,181391
3,/segment_144p_3.m4s,1638746419886,190757
4,/segment_144p_4.m4s,1638746423466,225696
5,/segment_144p_5.m4s,1638746427464,173657
6,/segment_144p_6.m4s,1638746430349,291902
7,/segment_144p_7.m4s,1638746435191,253476
8,/segment_144p_8.m4s,1638746439486,313572
9,/segment_144p_9.m4s,1638746444745,257385
10,/segment_144p_10.m4s,1638746449476,331614
11,/segment_144p_11.m4s,1638746454903,309272
12,/segment_144p_12.m4s,1638746460127,320189
13,/segment_144p_13.m4s,1638746465571,308431
14,/segment_144p_14.m4s,1638746470614,327211
15,/segment_144p_15.m4s,1638746476056,286016
16,/segment_144p_16.m4s,1638746480882,239042
17,/segment_144p_17.m4s,1638746484926,332390
18,/segment_144p_18.m4s,1638746490498,233176
19,/segment_144p_19.m4s,1638746494497,220516
20,/segment_144p_20.m4s,1638746498235,247159
21,/segment_144p_21.m4s,1638746502413,256705
22,/segment_144p_22.m4s,1638746506757,297881
23,/segment_144p_23.m4s,1638746511764,225188
24,/segment_144p_24.m4s,1638746515625,342751
25,/segment_144p_25.m4s,1638746521363,273559
26,/segment_144p_26.m4s,1638746525968,324346
27,/segment_144p_27.m4s,1638746531367,299669
28,/segment_144p_28.m4s,1638746536531,299859
29,/segment_144p_29.m4s,1638746541389,295688
30,/segment_144p_30.m4s,1638746568349,344337
31,/segment_144p_31.m4s,1638746574096,290096
32,/segment_144p_32.m4s,1638746579014,336122
33,/segment_144p_33.m4s,1638746584826,297474
34,/segment_144p_34.m4s,1638746590487,334339
35,/segment_144p_35.m4s,1638746595879,290883
36,/segment_144p_36.m4s,1638746600800,198909
37,/segment_144p_37.m4s,1638746604208,146360
38,/segment_144p_38.m4s,1638746606763,119079
39,/segment_144p_39.m4s,1638746608913,151317
40,/segment_144p_40.m4s,1638746611522,117435
41,/segment_144p_41.m4s,1638746613737,71734
42,/segment_144p_42.m4s,1638746617211,234119
43,/segment_144p_43.m4s,1638746621003,235956
44,/segment_144p_44.m4s,1638746625099,207272
45,/segment_144p_45.m4s,1638746629086,158692
46,/segment_144p_46.m4s,1638746633369,164905
47,/segment_144p_47.m4s,1638746671611,201307
48,/segment_144p_48.m4s,1638746675071,193470
49,/segment_144p_49.m4s,1638746678424,238089
50,/segment_144p_50.m4s,1638746682914,221497
51,/segment_144p_51.m4s,1638746686537,168431
52,/segment_144p_52.m4s,1638746689619,176496
53,/segment_144p_53.m4s,1638746692784,198698
54,/segment_144p_54.m4s,1638746696057,124082
55,/segment_144p_55.m4s,1638746698455,124408
56,/segment_144p_56.m4s,1638746700600,142987
57,/segment_144p_57.m4s,1638746703582,107643
58,/segment_144p_58.m4s,1638746707655,104950
59,/segment_144p_59.m4s,1638746711445,32337
