ID,URL,TIME,SIZE
NaN,/segment_1080p_.mp4,1638767350813,960
1,/segment_1080p_1.m4s,1638767350990,1250617
NaN,/segment_360p_.mp4,1638767357325,903
1,/segment_360p_1.m4s,1638767358036,202182
2,/segment_360p_2.m4s,1638767359864,181391
3,/segment_360p_3.m4s,1638767360930,190757
NaN,/segment_720p_.mp4,1638767361714,962
2,/segment_720p_2.m4s,1638767363543,582615
3,/segment_720p_3.m4s,1638767365538,627761
4,/segment_720p_4.m4s,1638767367541,858125
5,/segment_720p_5.m4s,1638767371688,730440
6,/segment_720p_6.m4s,1638767373345,948773
NaN,/segment_1080p_.mp4,1638767375850,960
5,/segment_1080p_5.m4s,1638767376072,868728
NaN,/segment_144p_.mp4,1638767386133,953
6,/segment_144p_6.m4s,1638767386273,42178
7,/segment_144p_7.m4s,1638767387699,34303
NaN,/segment_720p_.mp4,1638767389813,962
7,/segment_720p_7.m4s,1638767390242,893352
8,/segment_720p_8.m4s,1638767392354,1045994
9,/segment_720p_9.m4s,1638767395082,861077
NaN,/segment_360p_.mp4,1638767401049,903
10,/segment_360p_10.m4s,1638767401161,331614
11,/segment_360p_11.m4s,1638767402367,309272
12,/segment_360p_12.m4s,1638767410692,320189
13,/segment_360p_13.m4s,1638767412753,308431
14,/segment_360p_14.m4s,1638767413566,327211
15,/segment_360p_15.m4s,1638767418027,286016
16,/segment_360p_16.m4s,1638767420940,239042
17,/segment_360p_17.m4s,1638767423834,332390
NaN,/segment_720p_.mp4,1638767428854,962
15,/segment_720p_15.m4s,1638767428961,979197
NaN,/segment_144p_.mp4,1638767453355,953
16,/segment_144p_16.m4s,1638767453615,30400
17,/segment_144p_17.m4s,1638767454024,45643
18,/segment_144p_18.m4s,1638767454413,29150
NaN,/segment_360p_.mp4,1638767454684,903
18,/segment_360p_18.m4s,1638767455051,233176
19,/segment_360p_19.m4s,1638767455703,220516
20,/segment_360p_20.m4s,1638767456892,247159
21,/segment_360p_21.m4s,1638767457789,256705
22,/segment_360p_22.m4s,1638767458921,297881
NaN,/segment_720p_.mp4,1638767463512,962
20,/segment_720p_20.m4s,1638767463585,1004773
21,/segment_720p_21.m4s,1638767465939,892770
NaN,/segment_1080p_.mp4,1638767468092,960
21,/segment_1080p_21.m4s,1638767468150,1223011
22,/segment_1080p_22.m4s,1638767470983,1221959
23,/segment_1080p_23.m4s,1638767473543,1059117
24,/segment_1080p_24.m4s,1638767476163,1578519
25,/segment_1080p_25.m4s,1638767481010,1512766
26,/segment_1080p_26.m4s,1638767484256,1612210
27,/segment_1080p_27.m4s,1638767487759,1496282
28,/segment_1080p_28.m4s,1638767491160,1387583
29,/segment_1080p_29.m4s,1638767513241,1284418
30,/segment_1080p_30.m4s,1638767516035,1810721
31,/segment_1080p_31.m4s,1638767520937,1505822
32,/segment_1080p_32.m4s,1638767526259,1747859
33,/segment_1080p_33.m4s,1638767531124,1323883
34,/segment_1080p_34.m4s,1638767535001,1514350
35,/segment_1080p_35.m4s,1638767547704,1316944
36,/segment_1080p_36.m4s,1638767550834,894201
37,/segment_1080p_37.m4s,1638767553201,549385
38,/segment_1080p_38.m4s,1638767554346,556124
NaN,/segment_360p_.mp4,1638767556391,903
39,/segment_360p_39.m4s,1638767556425,151317
40,/segment_360p_40.m4s,1638767560581,117435
NaN,/segment_720p_.mp4,1638767564152,962
41,/segment_720p_41.m4s,1638767564365,330937
42,/segment_720p_42.m4s,1638767568341,732153
43,/segment_720p_43.m4s,1638767572808,830809
44,/segment_720p_44.m4s,1638767576044,713137
45,/segment_720p_45.m4s,1638767579503,577988
NaN,/segment_1080p_.mp4,1638767583303,960
43,/segment_1080p_43.m4s,1638767583469,1276029
44,/segment_1080p_44.m4s,1638767586363,970672
45,/segment_1080p_45.m4s,1638767588478,865361
46,/segment_1080p_46.m4s,1638767590571,785931
47,/segment_1080p_47.m4s,1638767592240,1436136
48,/segment_1080p_48.m4s,1638767595370,905360
49,/segment_1080p_49.m4s,1638767597413,1667343
50,/segment_1080p_50.m4s,1638767601078,1137669
51,/segment_1080p_51.m4s,1638767605951,811591
52,/segment_1080p_52.m4s,1638767607785,942703
53,/segment_1080p_53.m4s,1638767609898,753832
54,/segment_1080p_54.m4s,1638767611652,334564
55,/segment_1080p_55.m4s,1638767612608,311011
56,/segment_1080p_56.m4s,1638767613421,364151
57,/segment_1080p_57.m4s,1638767614408,268208
58,/segment_1080p_58.m4s,1638767615136,300106
59,/segment_1080p_59.m4s,1638767617024,127338
