ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638745287821,903
1,/segment_360p_1.m4s,1638745288060,202182
2,/segment_360p_2.m4s,1638745289900,181391
3,/segment_360p_3.m4s,1638745291874,190757
4,/segment_360p_4.m4s,1638745293510,225696
5,/segment_360p_5.m4s,1638745295658,173657
6,/segment_360p_6.m4s,1638745298223,291902
7,/segment_360p_7.m4s,1638745302312,253476
8,/segment_360p_8.m4s,1638745306515,313572
9,/segment_360p_9.m4s,1638745310233,257385
10,/segment_360p_10.m4s,1638745314345,331614
11,/segment_360p_11.m4s,1638745318212,309272
12,/segment_360p_12.m4s,1638745322380,320189
13,/segment_360p_13.m4s,1638745326118,308431
14,/segment_360p_14.m4s,1638745330335,327211
15,/segment_360p_15.m4s,1638745334362,286016
16,/segment_360p_16.m4s,1638745338348,239042
17,/segment_360p_17.m4s,1638745342451,332390
18,/segment_360p_18.m4s,1638745347077,233176
19,/segment_360p_19.m4s,1638745350231,220516
20,/segment_360p_20.m4s,1638745354236,247159
21,/segment_360p_21.m4s,1638745358312,256705
22,/segment_360p_22.m4s,1638745362164,297881
23,/segment_360p_23.m4s,1638745366420,225188
24,/segment_360p_24.m4s,1638745370509,342751
25,/segment_360p_25.m4s,1638745374403,273559
26,/segment_360p_26.m4s,1638745378400,324346
27,/segment_360p_27.m4s,1638745382189,299669
28,/segment_360p_28.m4s,1638745386424,299859
29,/segment_360p_29.m4s,1638745390580,295688
30,/segment_360p_30.m4s,1638745394680,344337
31,/segment_360p_31.m4s,1638745398576,290096
32,/segment_360p_32.m4s,1638745402089,336122
33,/segment_360p_33.m4s,1638745406551,297474
34,/segment_360p_34.m4s,1638745410308,334339
35,/segment_360p_35.m4s,1638745414138,290883
36,/segment_360p_36.m4s,1638745418233,198909
37,/segment_360p_37.m4s,1638745422529,146360
38,/segment_360p_38.m4s,1638745426537,119079
39,/segment_360p_39.m4s,1638745430427,151317
40,/segment_360p_40.m4s,1638745434423,117435
41,/segment_360p_41.m4s,1638745438717,71734
NaN,/segment_1080p_.mp4,1638745442508,960
39,/segment_1080p_39.m4s,1638745442628,615803
40,/segment_1080p_40.m4s,1638745448132,461556
41,/segment_1080p_41.m4s,1638745451917,216305
NaN,/segment_360p_.mp4,1638745453861,903
42,/segment_360p_42.m4s,1638745454057,234119
43,/segment_360p_43.m4s,1638745456184,235956
44,/segment_360p_44.m4s,1638745458304,207272
45,/segment_360p_45.m4s,1638745460264,158692
46,/segment_360p_46.m4s,1638745461751,164905
47,/segment_360p_47.m4s,1638745464928,201307
48,/segment_360p_48.m4s,1638745468711,193470
49,/segment_360p_49.m4s,1638745472496,238089
50,/segment_360p_50.m4s,1638745476702,221497
51,/segment_360p_51.m4s,1638745480807,168431
52,/segment_360p_52.m4s,1638745484389,176496
53,/segment_360p_53.m4s,1638745488606,198698
54,/segment_360p_54.m4s,1638745492349,124082
55,/segment_360p_55.m4s,1638745496818,124408
56,/segment_360p_56.m4s,1638745500659,142987
57,/segment_360p_57.m4s,1638745504465,107643
58,/segment_360p_58.m4s,1638745508652,104950
59,/segment_360p_59.m4s,1638745512782,32337
