ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638746763626,903
1,/segment_360p_1.m4s,1638746763985,202182
2,/segment_144p_2.m4s,1638746767348,181391
3,/segment_144p_3.m4s,1638746770438,190757
4,/segment_144p_4.m4s,1638746774119,225696
5,/segment_144p_5.m4s,1638746778010,173657
6,/segment_144p_6.m4s,1638746781057,291902
7,/segment_144p_7.m4s,1638746786069,253476
8,/segment_144p_8.m4s,1638746790204,313572
9,/segment_144p_9.m4s,1638746795524,257385
10,/segment_144p_10.m4s,1638746799894,331614
11,/segment_144p_11.m4s,1638746805429,309272
12,/segment_144p_12.m4s,1638746810601,320189
13,/segment_144p_13.m4s,1638746815984,308431
14,/segment_144p_14.m4s,1638746821208,327211
15,/segment_144p_15.m4s,1638746826623,286016
16,/segment_144p_16.m4s,1638746831625,239042
17,/segment_144p_17.m4s,1638746835737,332390
18,/segment_144p_18.m4s,1638746841143,233176
19,/segment_144p_19.m4s,1638746845154,220516
20,/segment_144p_20.m4s,1638746848943,247159
21,/segment_144p_21.m4s,1638746853143,256705
22,/segment_144p_22.m4s,1638746857512,297881
23,/segment_144p_23.m4s,1638746862798,225188
24,/segment_144p_24.m4s,1638746866557,342751
25,/segment_144p_25.m4s,1638746872398,273559
26,/segment_144p_26.m4s,1638746876893,324346
27,/segment_144p_27.m4s,1638746882545,299669
28,/segment_144p_28.m4s,1638746887718,299859
29,/segment_144p_29.m4s,1638746892676,295688
30,/segment_144p_30.m4s,1638746897683,344337
31,/segment_144p_31.m4s,1638746903525,290096
32,/segment_144p_32.m4s,1638746908237,336122
33,/segment_144p_33.m4s,1638746913934,297474
34,/segment_144p_34.m4s,1638746918872,334339
35,/segment_144p_35.m4s,1638746924417,290883
36,/segment_144p_36.m4s,1638746929345,198909
37,/segment_144p_37.m4s,1638746932814,146360
38,/segment_144p_38.m4s,1638746935366,119079
39,/segment_144p_39.m4s,1638746937425,151317
40,/segment_144p_40.m4s,1638746940142,117435
41,/segment_144p_41.m4s,1638746942332,71734
42,/segment_144p_42.m4s,1638746945555,234119
43,/segment_144p_43.m4s,1638746949580,235956
44,/segment_144p_44.m4s,1638746953523,207272
45,/segment_144p_45.m4s,1638746957554,158692
46,/segment_144p_46.m4s,1638746961904,164905
47,/segment_144p_47.m4s,1638746965961,201307
48,/segment_144p_48.m4s,1638746969788,193470
49,/segment_144p_49.m4s,1638746973783,238089
50,/segment_144p_50.m4s,1638746977966,221497
51,/segment_144p_51.m4s,1638746981575,168431
52,/segment_144p_52.m4s,1638746985656,176496
53,/segment_144p_53.m4s,1638746989846,198698
54,/segment_144p_54.m4s,1638746993619,124082
55,/segment_144p_55.m4s,1638746997933,124408
56,/segment_144p_56.m4s,1638747001627,142987
57,/segment_144p_57.m4s,1638747005721,107643
58,/segment_144p_58.m4s,1638747009819,104950
59,/segment_144p_59.m4s,1638747013558,32337
