ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638746115365,903
1,/segment_360p_1.m4s,1638746115693,202182
2,/segment_360p_2.m4s,1638746117644,181391
3,/segment_360p_3.m4s,1638746119327,190757
4,/segment_360p_4.m4s,1638746121075,225696
5,/segment_360p_5.m4s,1638746123041,173657
6,/segment_360p_6.m4s,1638746125647,291902
7,/segment_360p_7.m4s,1638746129787,253476
8,/segment_360p_8.m4s,1638746134061,313572
9,/segment_360p_9.m4s,1638746138092,257385
10,/segment_360p_10.m4s,1638746141858,331614
11,/segment_360p_11.m4s,1638746145776,309272
12,/segment_360p_12.m4s,1638746149927,320189
13,/segment_360p_13.m4s,1638746153758,308431
14,/segment_360p_14.m4s,1638746157985,327211
15,/segment_360p_15.m4s,1638746161944,286016
16,/segment_360p_16.m4s,1638746166305,239042
17,/segment_360p_17.m4s,1638746169935,332390
18,/segment_360p_18.m4s,1638746173830,233176
19,/segment_360p_19.m4s,1638746177854,220516
20,/segment_360p_20.m4s,1638746182833,247159
21,/segment_360p_21.m4s,1638746186013,256705
22,/segment_360p_22.m4s,1638746189808,297881
23,/segment_360p_23.m4s,1638746193845,225188
24,/segment_360p_24.m4s,1638746197992,342751
25,/segment_360p_25.m4s,1638746201959,273559
26,/segment_360p_26.m4s,1638746205899,324346
27,/segment_360p_27.m4s,1638746209760,299669
28,/segment_360p_28.m4s,1638746213959,299859
29,/segment_360p_29.m4s,1638746218160,295688
30,/segment_360p_30.m4s,1638746221672,344337
31,/segment_360p_31.m4s,1638746225734,290096
32,/segment_360p_32.m4s,1638746229829,336122
33,/segment_360p_33.m4s,1638746233828,297474
34,/segment_360p_34.m4s,1638746238191,334339
35,/segment_360p_35.m4s,1638746242027,290883
36,/segment_360p_36.m4s,1638746246010,198909
37,/segment_360p_37.m4s,1638746250006,146360
38,/segment_360p_38.m4s,1638746253893,119079
39,/segment_360p_39.m4s,1638746258097,151317
40,/segment_360p_40.m4s,1638746262088,117435
41,/segment_360p_41.m4s,1638746265875,71734
42,/segment_360p_42.m4s,1638746269777,234119
43,/segment_360p_43.m4s,1638746273862,235956
44,/segment_360p_44.m4s,1638746277907,207272
45,/segment_360p_45.m4s,1638746281840,158692
46,/segment_360p_46.m4s,1638746285947,164905
47,/segment_360p_47.m4s,1638746290044,201307
48,/segment_360p_48.m4s,1638746293932,193470
49,/segment_360p_49.m4s,1638746297824,238089
50,/segment_360p_50.m4s,1638746302021,221497
51,/segment_360p_51.m4s,1638746305912,168431
52,/segment_360p_52.m4s,1638746309987,176496
53,/segment_360p_53.m4s,1638746313696,198698
54,/segment_360p_54.m4s,1638746318098,124082
55,/segment_360p_55.m4s,1638746322231,124408
56,/segment_360p_56.m4s,1638746326294,142987
57,/segment_360p_57.m4s,1638746330078,107643
58,/segment_360p_58.m4s,1638746333772,104950
59,/segment_360p_59.m4s,1638746337861,32337
