ID,URL,TIME,SIZE
NaN,/segment_720p_.mp4,1638686609085,962
1,/segment_720p_1.m4s,1638686609195,865133
NaN,/segment_360p_.mp4,1638686616223,903
2,/segment_360p_2.m4s,1638686616334,181391
NaN,/segment_144p_.mp4,1638686617899,953
2,/segment_144p_2.m4s,1638686618017,24116
3,/segment_144p_3.m4s,1638686618329,28590
4,/segment_144p_4.m4s,1638686618677,30825
5,/segment_144p_5.m4s,1638686619037,26665
6,/segment_144p_6.m4s,1638686619361,42178
7,/segment_144p_7.m4s,1638686619818,34303
8,/segment_144p_8.m4s,1638686620200,38992
9,/segment_144p_9.m4s,1638686620632,30813
10,/segment_144p_10.m4s,1638686620991,40806
