ID,URL,TIME,SIZE
NaN,/segment_144p_.mp4,1638694373973,953
1,/segment_144p_1.m4s,1638694374313,21862
2,/segment_144p_2.m4s,1638694375360,24116
3,/segment_144p_3.m4s,1638694376520,28590
4,/segment_144p_4.m4s,1638694377907,30825
5,/segment_144p_5.m4s,1638694379839,26665
6,/segment_144p_6.m4s,1638694383758,42178
7,/segment_144p_7.m4s,1638694387528,34303
8,/segment_144p_8.m4s,1638694391636,38992
9,/segment_144p_9.m4s,1638694395955,30813
10,/segment_144p_10.m4s,1638694399899,40806
11,/segment_144p_11.m4s,1638694403781,41898
12,/segment_144p_12.m4s,1638694407622,41116
13,/segment_144p_13.m4s,1638694412061,38134
14,/segment_144p_14.m4s,1638694415720,40855
15,/segment_144p_15.m4s,1638694419558,29785
16,/segment_144p_16.m4s,1638694424028,30400
17,/segment_144p_17.m4s,1638694427869,45643
18,/segment_144p_18.m4s,1638694431988,29150
19,/segment_144p_19.m4s,1638694435858,25449
20,/segment_144p_20.m4s,1638694439575,32505
21,/segment_144p_21.m4s,1638694443614,33183
22,/segment_144p_22.m4s,1638694447718,39140
23,/segment_144p_23.m4s,1638694451995,32535
24,/segment_144p_24.m4s,1638694455651,47375
25,/segment_144p_25.m4s,1638694459812,33443
26,/segment_144p_26.m4s,1638694463708,39101
27,/segment_144p_27.m4s,1638694467642,42066
28,/segment_144p_28.m4s,1638694471971,44600
29,/segment_144p_29.m4s,1638694476034,38053
30,/segment_144p_30.m4s,1638694479760,48282
