ID,URL,TIME,SIZE
31,/segment_144p_31.m4s,1638696134811,41977
32,/segment_144p_32.m4s,1638696134833,46974
33,/segment_144p_33.m4s,1638696134856,39026
34,/segment_144p_34.m4s,1638696134875,45199
35,/segment_144p_35.m4s,1638696134895,39208
36,/segment_144p_36.m4s,1638696134917,25025
37,/segment_144p_37.m4s,1638696134945,14230
38,/segment_144p_38.m4s,1638696134965,15887
39,/segment_144p_39.m4s,1638696134982,20089
40,/segment_144p_40.m4s,1638696135002,15324
41,/segment_144p_41.m4s,1638696135021,6363
42,/segment_144p_42.m4s,1638696135040,29452
43,/segment_144p_43.m4s,1638696135059,38891
44,/segment_144p_44.m4s,1638696135084,28941
45,/segment_144p_45.m4s,1638696135104,23020
46,/segment_144p_46.m4s,1638696135127,23484
47,/segment_144p_47.m4s,1638696135147,29612
48,/segment_144p_48.m4s,1638696135172,27143
49,/segment_144p_49.m4s,1638696135190,31989
50,/segment_144p_50.m4s,1638696135226,32126
51,/segment_144p_51.m4s,1638696135245,23709
52,/segment_144p_52.m4s,1638696135269,25787
53,/segment_144p_53.m4s,1638696135288,24110
54,/segment_144p_54.m4s,1638696135311,9879
55,/segment_144p_55.m4s,1638696135327,10148
56,/segment_144p_56.m4s,1638696135350,12176
57,/segment_144p_57.m4s,1638696135366,7970
58,/segment_144p_58.m4s,1638696135383,8048
59,/segment_144p_59.m4s,1638696135399,4754
NaN,/segment_1080p_.mp4,1638696160984,960
1,/segment_1080p_1.m4s,1638696161123,1250617
NaN,/segment_360p_.mp4,1638696165929,903
1,/segment_360p_1.m4s,1638696165955,202182
2,/segment_360p_2.m4s,1638696167931,181391
3,/segment_360p_3.m4s,1638696169511,190757
4,/segment_360p_4.m4s,1638696171356,225696
5,/segment_360p_5.m4s,1638696173405,173657
6,/segment_360p_6.m4s,1638696175920,291902
7,/segment_360p_7.m4s,1638696180067,253476
8,/segment_360p_8.m4s,1638696184360,313572
9,/segment_360p_9.m4s,1638696188150,257385
10,/segment_360p_10.m4s,1638696192143,331614
11,/segment_360p_11.m4s,1638696196441,309272
12,/segment_360p_12.m4s,1638696200083,320189
13,/segment_360p_13.m4s,1638696204736,308431
14,/segment_360p_14.m4s,1638696208321,327211
15,/segment_360p_15.m4s,1638696212220,286016
16,/segment_360p_16.m4s,1638696219175,239042
17,/segment_360p_17.m4s,1638696223373,332390
18,/segment_360p_18.m4s,1638696227265,233176
19,/segment_360p_19.m4s,1638696231360,220516
20,/segment_360p_20.m4s,1638696235461,247159
21,/segment_360p_21.m4s,1638696239085,256705
22,/segment_360p_22.m4s,1638696243443,297881
23,/segment_360p_23.m4s,1638696247131,225188
24,/segment_360p_24.m4s,1638696251123,342751
25,/segment_360p_25.m4s,1638696255221,273559
26,/segment_360p_26.m4s,1638696259111,324346
27,/segment_360p_27.m4s,1638696263411,299669
28,/segment_360p_28.m4s,1638696267097,299859
29,/segment_360p_29.m4s,1638696271190,295688
30,/segment_360p_30.m4s,1638696275407,344337
