ID,URL,TIME,SIZE
31,/segment_144p_31.m4s,1638696673727,41977
32,/segment_144p_32.m4s,1638696674135,46974
33,/segment_144p_33.m4s,1638696674556,39026
34,/segment_144p_34.m4s,1638696674822,45199
35,/segment_144p_35.m4s,1638696675264,39208
36,/segment_144p_36.m4s,1638696675669,25025
37,/segment_144p_37.m4s,1638696675930,14230
38,/segment_144p_38.m4s,1638696676284,15887
39,/segment_144p_39.m4s,1638696676591,20089
40,/segment_144p_40.m4s,1638696676808,15324
41,/segment_144p_41.m4s,1638696677092,6363
42,/segment_144p_42.m4s,1638696677412,29452
43,/segment_144p_43.m4s,1638696677719,38891
44,/segment_144p_44.m4s,1638696678129,28941
45,/segment_144p_45.m4s,1638696678441,23020
46,/segment_144p_46.m4s,1638696678741,23484
47,/segment_144p_47.m4s,1638696679151,29612
48,/segment_144p_48.m4s,1638696679460,27143
49,/segment_144p_49.m4s,1638696679765,31989
50,/segment_144p_50.m4s,1638696680177,32126
51,/segment_144p_51.m4s,1638696680485,23709
52,/segment_144p_52.m4s,1638696680792,25787
53,/segment_144p_53.m4s,1638696681096,24110
54,/segment_144p_54.m4s,1638696681403,9879
55,/segment_144p_55.m4s,1638696681715,10148
56,/segment_144p_56.m4s,1638696681926,12176
57,/segment_144p_57.m4s,1638696682223,7970
58,/segment_144p_58.m4s,1638696682437,8048
59,/segment_144p_59.m4s,1638696682686,4754
NaN,/segment_1080p_.mp4,1638696736972,960
1,/segment_1080p_1.m4s,1638696736998,1250617
NaN,/segment_360p_.mp4,1638696747149,903
2,/segment_360p_2.m4s,1638696747172,181391
NaN,/segment_144p_.mp4,1638696748679,953
2,/segment_144p_2.m4s,1638696748707,24116
3,/segment_144p_3.m4s,1638696748989,28590
4,/segment_144p_4.m4s,1638696749293,30825
5,/segment_144p_5.m4s,1638696749601,26665
6,/segment_144p_6.m4s,1638696749911,42178
7,/segment_144p_7.m4s,1638696750326,34303
8,/segment_144p_8.m4s,1638696750735,38992
9,/segment_144p_9.m4s,1638696751141,30813
10,/segment_144p_10.m4s,1638696751444,40806
11,/segment_144p_11.m4s,1638696751857,41898
12,/segment_144p_12.m4s,1638696752263,41116
13,/segment_144p_13.m4s,1638696752686,38134
14,/segment_144p_14.m4s,1638696753082,40855
15,/segment_144p_15.m4s,1638696753494,29785
16,/segment_144p_16.m4s,1638696753799,30400
17,/segment_144p_17.m4s,1638696754076,45643
18,/segment_144p_18.m4s,1638696754516,29150
19,/segment_144p_19.m4s,1638696754823,25449
20,/segment_144p_20.m4s,1638696755137,32505
21,/segment_144p_21.m4s,1638696755437,33183
22,/segment_144p_22.m4s,1638696755745,39140
23,/segment_144p_23.m4s,1638696756155,32535
24,/segment_144p_24.m4s,1638696756462,47375
25,/segment_144p_25.m4s,1638696756973,33443
26,/segment_144p_26.m4s,1638696757284,39101
27,/segment_144p_27.m4s,1638696757690,42066
28,/segment_144p_28.m4s,1638696758100,44600
29,/segment_144p_29.m4s,1638696758509,38053
30,/segment_144p_30.m4s,1638696758929,48282
