ID,URL,TIME,SIZE
NaN,/segment_144p_.mp4,1638694212811,953
1,/segment_144p_1.m4s,1638694212890,21862
2,/segment_144p_2.m4s,1638694213997,24116
3,/segment_144p_3.m4s,1638694215168,28590
4,/segment_144p_4.m4s,1638694216545,30825
5,/segment_144p_5.m4s,1638694218489,26665
6,/segment_144p_6.m4s,1638694222298,42178
7,/segment_144p_7.m4s,1638694226231,34303
8,/segment_144p_8.m4s,1638694230331,38992
9,/segment_144p_9.m4s,1638694234147,30813
10,/segment_144p_10.m4s,1638694238574,40806
11,/segment_144p_11.m4s,1638694242429,41898
12,/segment_144p_12.m4s,1638694246378,41116
13,/segment_144p_13.m4s,1638694250230,38134
14,/segment_144p_14.m4s,1638694254449,40855
15,/segment_144p_15.m4s,1638694258335,29785
16,/segment_144p_16.m4s,1638694262261,30400
17,/segment_144p_17.m4s,1638694266294,45643
18,/segment_144p_18.m4s,1638694270491,29150
19,/segment_144p_19.m4s,1638694274205,25449
20,/segment_144p_20.m4s,1638694278427,32505
21,/segment_144p_21.m4s,1638694282426,33183
22,/segment_144p_22.m4s,1638694286505,39140
23,/segment_144p_23.m4s,1638694290320,32535
24,/segment_144p_24.m4s,1638694294368,47375
25,/segment_144p_25.m4s,1638694298484,33443
26,/segment_144p_26.m4s,1638694302579,39101
27,/segment_144p_27.m4s,1638694306399,42066
28,/segment_144p_28.m4s,1638694310404,44600
29,/segment_144p_29.m4s,1638694314536,38053
30,/segment_144p_30.m4s,1638694318165,48282
