ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638738854268,903
1,/segment_360p_1.m4s,1638738854298,202182
NaN,/segment_1080p_.mp4,1638738854325,960
2,/segment_1080p_2.m4s,1638738854337,771426
2,/segment_1080p_2.m4s,1638738854370,771426
3,/segment_1080p_3.m4s,1638738854412,853304
4,/segment_1080p_4.m4s,1638738854451,1300906
5,/segment_1080p_5.m4s,1638738854765,868728
6,/segment_1080p_6.m4s,1638738854795,1203283
7,/segment_1080p_7.m4s,1638738854838,1229601
8,/segment_1080p_8.m4s,1638738854881,1312165
9,/segment_1080p_9.m4s,1638738854930,845341
10,/segment_1080p_10.m4s,1638738854958,1696983
11,/segment_1080p_11.m4s,1638738855013,1775107
12,/segment_1080p_12.m4s,1638738855053,1806885
13,/segment_1080p_13.m4s,1638738855139,1315077
14,/segment_1080p_14.m4s,1638738855209,1175323
15,/segment_1080p_15.m4s,1638738855263,701399
16,/segment_1080p_16.m4s,1638738855296,863912
17,/segment_1080p_17.m4s,1638738855340,1515895
18,/segment_1080p_18.m4s,1638738855385,954250
19,/segment_1080p_19.m4s,1638738855421,1025152
20,/segment_1080p_20.m4s,1638738855462,1284533
21,/segment_1080p_21.m4s,1638738855512,1223011
22,/segment_1080p_22.m4s,1638738855551,1221959
23,/segment_1080p_23.m4s,1638738855598,1059117
24,/segment_1080p_24.m4s,1638738855629,1578519
25,/segment_1080p_25.m4s,1638738855666,1512766
26,/segment_1080p_26.m4s,1638738855696,1612210
27,/segment_1080p_27.m4s,1638738855731,1496282
28,/segment_1080p_28.m4s,1638738855768,1387583
29,/segment_1080p_29.m4s,1638738855804,1284418
30,/segment_1080p_30.m4s,1638738855842,1810721
