ID,URL,TIME,SIZE
NaN,/segment_1080p_.mp4,1638768164866,960
1,/segment_1080p_1.m4s,1638768165106,1250617
NaN,/segment_360p_.mp4,1638768175417,903
1,/segment_360p_1.m4s,1638768175645,202182
2,/segment_360p_2.m4s,1638768177624,181391
3,/segment_360p_3.m4s,1638768179210,190757
4,/segment_360p_4.m4s,1638768181127,225696
5,/segment_360p_5.m4s,1638768183175,173657
6,/segment_360p_6.m4s,1638768184683,291902
7,/segment_360p_7.m4s,1638768187864,253476
8,/segment_360p_8.m4s,1638768192056,313572
9,/segment_360p_9.m4s,1638768195862,257385
10,/segment_360p_10.m4s,1638768199739,331614
11,/segment_360p_11.m4s,1638768203557,309272
12,/segment_360p_12.m4s,1638768207840,320189
13,/segment_360p_13.m4s,1638768211681,308431
14,/segment_360p_14.m4s,1638768215918,327211
15,/segment_360p_15.m4s,1638768219673,286016
16,/segment_360p_16.m4s,1638768223799,239042
17,/segment_360p_17.m4s,1638768228261,332390
18,/segment_360p_18.m4s,1638768231586,233176
19,/segment_360p_19.m4s,1638768235666,220516
20,/segment_360p_20.m4s,1638768239881,247159
21,/segment_360p_21.m4s,1638768243671,256705
22,/segment_360p_22.m4s,1638768247883,297881
23,/segment_360p_23.m4s,1638768251490,225188
24,/segment_360p_24.m4s,1638768256175,342751
25,/segment_360p_25.m4s,1638768259526,273559
26,/segment_360p_26.m4s,1638768264044,324346
27,/segment_360p_27.m4s,1638768267934,299669
28,/segment_360p_28.m4s,1638768271723,299859
29,/segment_360p_29.m4s,1638768275848,295688
30,/segment_360p_30.m4s,1638768279860,344337
31,/segment_360p_31.m4s,1638768283877,290096
32,/segment_360p_32.m4s,1638768287939,336122
33,/segment_360p_33.m4s,1638768291402,297474
34,/segment_360p_34.m4s,1638768295537,334339
35,/segment_360p_35.m4s,1638768300065,290883
36,/segment_360p_36.m4s,1638768303552,198909
37,/segment_360p_37.m4s,1638768307383,146360
38,/segment_360p_38.m4s,1638768311843,119079
39,/segment_360p_39.m4s,1638768316092,151317
40,/segment_360p_40.m4s,1638768320115,117435
41,/segment_360p_41.m4s,1638768323847,71734
42,/segment_360p_42.m4s,1638768327610,234119
43,/segment_360p_43.m4s,1638768331754,235956
44,/segment_360p_44.m4s,1638768335936,207272
45,/segment_360p_45.m4s,1638768339850,158692
46,/segment_360p_46.m4s,1638768343796,164905
47,/segment_360p_47.m4s,1638768347406,201307
48,/segment_360p_48.m4s,1638768351756,193470
49,/segment_360p_49.m4s,1638768355583,238089
50,/segment_360p_50.m4s,1638768359696,221497
51,/segment_360p_51.m4s,1638768377125,168431
NaN,/segment_144p_.mp4,1638768378731,953
52,/segment_144p_52.m4s,1638768379559,25787
53,/segment_144p_53.m4s,1638768380415,24110
54,/segment_144p_54.m4s,1638768380952,9879
55,/segment_144p_55.m4s,1638768382721,10148
56,/segment_144p_56.m4s,1638768385649,12176
57,/segment_144p_57.m4s,1638768389508,7970
58,/segment_144p_58.m4s,1638768393644,8048
59,/segment_144p_59.m4s,1638768397897,4754
