ID,URL,TIME,SIZE
NaN,/segment_720p_.mp4,1638773409549,962
1,/segment_720p_1.m4s,1638773409666,865133
2,/segment_720p_2.m4s,1638773413440,582615
3,/segment_720p_3.m4s,1638773416001,627761
4,/segment_720p_4.m4s,1638773418765,858125
5,/segment_720p_5.m4s,1638773422451,730440
6,/segment_720p_6.m4s,1638773425519,948773
7,/segment_720p_7.m4s,1638773429622,893352
8,/segment_720p_8.m4s,1638773433409,1045994
9,/segment_720p_9.m4s,1638773437813,861077
10,/segment_720p_10.m4s,1638773441498,1276221
11,/segment_720p_11.m4s,1638773446870,1369942
12,/segment_720p_12.m4s,1638773452665,1323429
13,/segment_720p_13.m4s,1638773458140,974263
14,/segment_720p_14.m4s,1638773462394,970955
15,/segment_720p_15.m4s,1638773466483,979197
16,/segment_720p_16.m4s,1638773470695,794478
17,/segment_720p_17.m4s,1638773474059,1225736
18,/segment_720p_18.m4s,1638773479180,770666
19,/segment_720p_19.m4s,1638773482460,784392
20,/segment_720p_20.m4s,1638773485841,1004773
21,/segment_720p_21.m4s,1638773490095,892770
22,/segment_720p_22.m4s,1638773493928,961663
23,/segment_720p_23.m4s,1638773498021,782398
24,/segment_720p_24.m4s,1638773501386,1189016
25,/segment_720p_25.m4s,1638773506423,1112155
26,/segment_720p_26.m4s,1638773511132,1176281
27,/segment_720p_27.m4s,1638773516044,1152376
28,/segment_720p_28.m4s,1638773520959,1008718
29,/segment_720p_29.m4s,1638773525260,1003798
30,/segment_720p_30.m4s,1638773529460,1309569
31,/segment_720p_31.m4s,1638773534965,1090881
32,/segment_720p_32.m4s,1638773539702,1294316
33,/segment_720p_33.m4s,1638773545024,958371
34,/segment_720p_34.m4s,1638773549118,1154014
35,/segment_720p_35.m4s,1638773553940,1025620
36,/segment_720p_36.m4s,1638773558312,679271
37,/segment_720p_37.m4s,1638773561225,594529
38,/segment_720p_38.m4s,1638773563864,486962
39,/segment_720p_39.m4s,1638773566118,600045
40,/segment_720p_40.m4s,1638773568779,542005
41,/segment_720p_41.m4s,1638773571135,330937
42,/segment_720p_42.m4s,1638773574718,732153
43,/segment_720p_43.m4s,1638773578860,830809
44,/segment_720p_44.m4s,1638773582501,713137
45,/segment_720p_45.m4s,1638773586535,577988
46,/segment_720p_46.m4s,1638773590692,564599
47,/segment_720p_47.m4s,1638773594668,850044
48,/segment_720p_48.m4s,1638773598374,648040
49,/segment_720p_49.m4s,1638773602776,1014447
50,/segment_720p_50.m4s,1638773606983,760289
51,/segment_720p_51.m4s,1638773610766,584833
52,/segment_720p_52.m4s,1638773614859,631876
53,/segment_720p_53.m4s,1638773618653,775171
54,/segment_720p_54.m4s,1638773622541,453628
55,/segment_720p_55.m4s,1638773626643,494355
56,/segment_720p_56.m4s,1638773630845,585926
57,/segment_720p_57.m4s,1638773634869,501052
58,/segment_720p_58.m4s,1638773638624,446279
59,/segment_720p_59.m4s,1638773642682,176661
