ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638769104837,903
1,/segment_360p_1.m4s,1638769104956,202182
NaN,/segment_1080p_.mp4,1638769105833,960
1,/segment_1080p_1.m4s,1638769105918,1250617
2,/segment_1080p_2.m4s,1638769108668,771426
3,/segment_1080p_3.m4s,1638769110633,853304
4,/segment_1080p_4.m4s,1638769112463,1300906
5,/segment_1080p_5.m4s,1638769115403,868728
6,/segment_1080p_6.m4s,1638769117338,1203283
7,/segment_1080p_7.m4s,1638769120005,1229601
8,/segment_1080p_8.m4s,1638769122665,1312165
9,/segment_1080p_9.m4s,1638769125638,845341
10,/segment_1080p_10.m4s,1638769127489,1696983
11,/segment_1080p_11.m4s,1638769131144,1775107
12,/segment_1080p_12.m4s,1638769134959,1806885
13,/segment_1080p_13.m4s,1638769138871,1315077
14,/segment_1080p_14.m4s,1638769141715,1175323
15,/segment_1080p_15.m4s,1638769144276,701399
16,/segment_1080p_16.m4s,1638769145924,863912
17,/segment_1080p_17.m4s,1638769147857,1515895
18,/segment_1080p_18.m4s,1638769151140,954250
19,/segment_1080p_19.m4s,1638769153288,1025152
20,/segment_1080p_20.m4s,1638769155642,1284533
21,/segment_1080p_21.m4s,1638769158292,1223011
22,/segment_1080p_22.m4s,1638769161063,1221959
23,/segment_1080p_23.m4s,1638769165265,1059117
24,/segment_1080p_24.m4s,1638769169768,1578519
25,/segment_1080p_25.m4s,1638769172986,1512766
26,/segment_1080p_26.m4s,1638769177343,1612210
27,/segment_1080p_27.m4s,1638769181538,1496282
28,/segment_1080p_28.m4s,1638769185128,1387583
29,/segment_1080p_29.m4s,1638769189224,1284418
30,/segment_1080p_30.m4s,1638769193464,1810721
31,/segment_1080p_31.m4s,1638769197329,1505822
32,/segment_1080p_32.m4s,1638769201593,1747859
33,/segment_1080p_33.m4s,1638769205403,1323883
34,/segment_1080p_34.m4s,1638769209396,1514350
35,/segment_1080p_35.m4s,1638769213599,1316944
36,/segment_1080p_36.m4s,1638769217803,894201
37,/segment_1080p_37.m4s,1638769221522,549385
38,/segment_1080p_38.m4s,1638769225275,556124
39,/segment_1080p_39.m4s,1638769229178,615803
40,/segment_1080p_40.m4s,1638769233273,461556
41,/segment_1080p_41.m4s,1638769237453,216305
42,/segment_1080p_42.m4s,1638769241139,998512
43,/segment_1080p_43.m4s,1638769245543,1276029
44,/segment_1080p_44.m4s,1638769249229,970672
45,/segment_1080p_45.m4s,1638769253624,865361
46,/segment_1080p_46.m4s,1638769257630,785931
47,/segment_1080p_47.m4s,1638769261354,1436136
48,/segment_1080p_48.m4s,1638769265748,905360
49,/segment_1080p_49.m4s,1638769269402,1667343
50,/segment_1080p_50.m4s,1638769273497,1137669
51,/segment_1080p_51.m4s,1638769277491,811591
52,/segment_1080p_52.m4s,1638769281595,942703
53,/segment_1080p_53.m4s,1638769285723,753832
54,/segment_1080p_54.m4s,1638769289575,334564
55,/segment_1080p_55.m4s,1638769293543,311011
56,/segment_1080p_56.m4s,1638769297358,364151
57,/segment_1080p_57.m4s,1638769301455,268208
58,/segment_1080p_58.m4s,1638769305139,300106
59,/segment_1080p_59.m4s,1638769309543,127338
