ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638767994082,903
1,/segment_360p_1.m4s,1638767994351,202182
NaN,/segment_1080p_.mp4,1638767995073,960
1,/segment_1080p_1.m4s,1638767995365,1250617
2,/segment_1080p_2.m4s,1638767997954,771426
3,/segment_1080p_3.m4s,1638767999717,853304
4,/segment_1080p_4.m4s,1638768001677,1300906
5,/segment_1080p_5.m4s,1638768004562,868728
6,/segment_1080p_6.m4s,1638768006619,1203283
7,/segment_1080p_7.m4s,1638768009173,1229601
8,/segment_1080p_8.m4s,1638768011938,1312165
9,/segment_1080p_9.m4s,1638768014712,845341
10,/segment_1080p_10.m4s,1638768016718,1696983
11,/segment_1080p_11.m4s,1638768020296,1775107
12,/segment_1080p_12.m4s,1638768024123,1806885
13,/segment_1080p_13.m4s,1638768027958,1315077
14,/segment_1080p_14.m4s,1638768031034,1175323
15,/segment_1080p_15.m4s,1638768033643,701399
16,/segment_1080p_16.m4s,1638768035324,863912
17,/segment_1080p_17.m4s,1638768037342,1515895
18,/segment_1080p_18.m4s,1638768040554,954250
19,/segment_1080p_19.m4s,1638768042647,1025152
20,/segment_1080p_20.m4s,1638768045069,1284533
21,/segment_1080p_21.m4s,1638768047887,1223011
22,/segment_1080p_22.m4s,1638768050545,1221959
23,/segment_1080p_23.m4s,1638768054873,1059117
24,/segment_1080p_24.m4s,1638768058675,1578519
25,/segment_1080p_25.m4s,1638768062620,1512766
26,/segment_1080p_26.m4s,1638768066313,1612210
27,/segment_1080p_27.m4s,1638768070925,1496282
28,/segment_1080p_28.m4s,1638768074510,1387583
29,/segment_1080p_29.m4s,1638768078699,1284418
30,/segment_1080p_30.m4s,1638768082489,1810721
31,/segment_1080p_31.m4s,1638768086247,1505822
32,/segment_1080p_32.m4s,1638768090592,1747859
33,/segment_1080p_33.m4s,1638768094477,1323883
34,/segment_1080p_34.m4s,1638768098372,1514350
35,/segment_1080p_35.m4s,1638768102769,1316944
36,/segment_1080p_36.m4s,1638768106567,894201
37,/segment_1080p_37.m4s,1638768110754,549385
38,/segment_1080p_38.m4s,1638768114525,556124
39,/segment_1080p_39.m4s,1638768118551,615803
40,/segment_1080p_40.m4s,1638768122446,461556
41,/segment_1080p_41.m4s,1638768126738,216305
42,/segment_1080p_42.m4s,1638768130340,998512
43,/segment_1080p_43.m4s,1638768134633,1276029
44,/segment_1080p_44.m4s,1638768138479,970672
45,/segment_1080p_45.m4s,1638768142699,865361
46,/segment_1080p_46.m4s,1638768146703,785931
47,/segment_1080p_47.m4s,1638768150706,1436136
48,/segment_1080p_48.m4s,1638768154899,905360
49,/segment_1080p_49.m4s,1638768158391,1667343
50,/segment_1080p_50.m4s,1638768162377,1137669
51,/segment_1080p_51.m4s,1638768166456,811591
52,/segment_1080p_52.m4s,1638768170356,942703
53,/segment_1080p_53.m4s,1638768174403,753832
54,/segment_1080p_54.m4s,1638768178762,334564
55,/segment_1080p_55.m4s,1638768182746,311011
56,/segment_1080p_56.m4s,1638768186736,364151
57,/segment_1080p_57.m4s,1638768190655,268208
58,/segment_1080p_58.m4s,1638768194403,300106
59,/segment_1080p_59.m4s,1638768198301,127338
