ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638743136670,903
1,/segment_360p_1.m4s,1638743136896,202182
2,/segment_360p_2.m4s,1638743138728,181391
3,/segment_360p_3.m4s,1638743140430,190757
4,/segment_360p_4.m4s,1638743142273,225696
5,/segment_360p_5.m4s,1638743144220,173657
6,/segment_360p_6.m4s,1638743147397,291902
7,/segment_360p_7.m4s,1638743150978,253476
8,/segment_360p_8.m4s,1638743155279,313572
9,/segment_360p_9.m4s,1638743159066,257385
10,/segment_360p_10.m4s,1638743163372,331614
11,/segment_360p_11.m4s,1638743167362,309272
12,/segment_360p_12.m4s,1638743170946,320189
13,/segment_360p_13.m4s,1638743175351,308431
14,/segment_360p_14.m4s,1638743179041,327211
15,/segment_360p_15.m4s,1638743183442,286016
16,/segment_360p_16.m4s,1638743187451,239042
17,/segment_360p_17.m4s,1638743191119,332390
18,/segment_360p_18.m4s,1638743195009,233176
19,/segment_360p_19.m4s,1638743199208,220516
20,/segment_360p_20.m4s,1638743203203,247159
21,/segment_360p_21.m4s,1638743207400,256705
22,/segment_360p_22.m4s,1638743211188,297881
23,/segment_360p_23.m4s,1638743215300,225188
24,/segment_360p_24.m4s,1638743219384,342751
25,/segment_360p_25.m4s,1638743223374,273559
26,/segment_360p_26.m4s,1638743227371,324346
27,/segment_360p_27.m4s,1638743231161,299669
28,/segment_360p_28.m4s,1638743235358,299859
29,/segment_360p_29.m4s,1638743238939,295688
30,/segment_360p_30.m4s,1638743243139,344337
31,/segment_360p_31.m4s,1638743247132,290096
32,/segment_360p_32.m4s,1638743251226,336122
33,/segment_360p_33.m4s,1638743255119,297474
34,/segment_360p_34.m4s,1638743259335,334339
35,/segment_360p_35.m4s,1638743263201,290883
36,/segment_360p_36.m4s,1638743267303,198909
37,/segment_360p_37.m4s,1638743271297,146360
38,/segment_360p_38.m4s,1638743275086,119079
39,/segment_360p_39.m4s,1638743279388,151317
40,/segment_360p_40.m4s,1638743283381,117435
41,/segment_360p_41.m4s,1638743287067,71734
42,/segment_360p_42.m4s,1638743291473,234119
43,/segment_360p_43.m4s,1638743295056,235956
44,/segment_360p_44.m4s,1638743299251,207272
45,/segment_360p_45.m4s,1638743303154,158692
46,/segment_360p_46.m4s,1638743307239,164905
47,/segment_360p_47.m4s,1638743311335,201307
48,/segment_360p_48.m4s,1638743315227,193470
49,/segment_360p_49.m4s,1638743318980,238089
50,/segment_360p_50.m4s,1638743323216,221497
51,/segment_360p_51.m4s,1638743327309,168431
52,/segment_360p_52.m4s,1638743331515,176496
53,/segment_360p_53.m4s,1638743335092,198698
54,/segment_360p_54.m4s,1638743339392,124082
55,/segment_360p_55.m4s,1638743343181,124408
56,/segment_360p_56.m4s,1638743346969,142987
57,/segment_360p_57.m4s,1638743351373,107643
58,/segment_360p_58.m4s,1638743355067,104950
59,/segment_360p_59.m4s,1638743359172,32337
