ID,URL,TIME,SIZE
1,/segment_144p_1.m4s,1638748867414,202182
2,/segment_144p_2.m4s,1638748870981,181391
3,/segment_144p_3.m4s,1638748874385,190757
4,/segment_144p_4.m4s,1638748877565,225696
5,/segment_144p_5.m4s,1638748881564,173657
7,/segment_144p_7.m4s,1638748894122,253476
9,/segment_360p_9.m4s,1638748908392,257385
12,/segment_360p_12.m4s,1638748933468,320189
15,/segment_144p_15.m4s,1638748959077,286016
18,/segment_144p_18.m4s,1638748982229,233176
21,/segment_144p_21.m4s,1638749001266,256705
24,/segment_144p_24.m4s,1638749022662,342751
27,/segment_144p_27.m4s,1638749047452,299669
30,/segment_144p_30.m4s,1638749071504,344337
33,/segment_144p_33.m4s,1638749097513,297474
36,/segment_144p_36.m4s,1638749122495,198909
39,/segment_144p_39.m4s,1638749134378,151317
42,/segment_144p_42.m4s,1638749143281,234119
45,/segment_144p_45.m4s,1638749161509,158692
48,/segment_144p_48.m4s,1638749175951,193470
51,/segment_144p_51.m4s,1638749194074,168431
54,/segment_144p_54.m4s,1638749209022,124082
