ID,URL,TIME,SIZE
1,/segment_360p_1.m4s,1638747410078,202182
2,/segment_144p_2.m4s,1638747413528,181391
3,/segment_144p_3.m4s,1638747416750,190757
4,/segment_144p_4.m4s,1638747420010,225696
5,/segment_144p_5.m4s,1638747423791,173657
6,/segment_144p_6.m4s,1638747426801,291902
7,/segment_144p_7.m4s,1638747431743,253476
8,/segment_144p_8.m4s,1638747436299,313572
9,/segment_144p_9.m4s,1638747441424,257385
10,/segment_144p_10.m4s,1638747446040,331614
11,/segment_144p_11.m4s,1638747451408,309272
12,/segment_144p_12.m4s,1638747456693,320189
13,/segment_144p_13.m4s,1638747462020,308431
14,/segment_144p_14.m4s,1638747467229,327211
15,/segment_144p_15.m4s,1638747472878,286016
16,/segment_144p_16.m4s,1638747477571,239042
17,/segment_144p_17.m4s,1638747481669,332390
18,/segment_144p_18.m4s,1638747487302,233176
19,/segment_144p_19.m4s,1638747491198,220516
20,/segment_144p_20.m4s,1638747494903,247159
21,/segment_144p_21.m4s,1638747499186,256705
22,/segment_144p_22.m4s,1638747503688,297881
23,/segment_144p_23.m4s,1638747508608,225188
24,/segment_144p_24.m4s,1638747512391,342751
25,/segment_144p_25.m4s,1638747518344,273559
26,/segment_144p_26.m4s,1638747522842,324346
27,/segment_144p_27.m4s,1638747528488,299669
28,/segment_144p_28.m4s,1638747533392,299859
29,/segment_144p_29.m4s,1638747538405,295688
30,/segment_144p_30.m4s,1638747543520,344337
31,/segment_144p_31.m4s,1638747549157,290096
32,/segment_144p_32.m4s,1638747554072,336122
33,/segment_144p_33.m4s,1638747559604,297474
34,/segment_144p_34.m4s,1638747564585,334339
35,/segment_144p_35.m4s,1638747570345,290883
36,/segment_144p_36.m4s,1638747575064,198909
37,/segment_144p_37.m4s,1638747578537,146360
38,/segment_144p_38.m4s,1638747581091,119079
39,/segment_144p_39.m4s,1638747583305,151317
40,/segment_144p_40.m4s,1638747586123,117435
41,/segment_144p_41.m4s,1638747588215,71734
42,/segment_144p_42.m4s,1638747591466,234119
43,/segment_144p_43.m4s,1638747595484,235956
44,/segment_144p_44.m4s,1638747599454,207272
45,/segment_144p_45.m4s,1638747603542,158692
46,/segment_144p_46.m4s,1638747607314,164905
47,/segment_144p_47.m4s,1638747611313,201307
48,/segment_144p_48.m4s,1638747615415,193470
49,/segment_144p_49.m4s,1638747619182,238089
50,/segment_144p_50.m4s,1638747623195,221497
51,/segment_144p_51.m4s,1638747627587,168431
52,/segment_144p_52.m4s,1638747631411,176496
53,/segment_144p_53.m4s,1638747635476,198698
54,/segment_144p_54.m4s,1638747639571,124082
55,/segment_144p_55.m4s,1638747643773,124408
56,/segment_144p_56.m4s,1638747647372,142987
57,/segment_144p_57.m4s,1638747651450,107643
58,/segment_144p_58.m4s,1638747655437,104950
59,/segment_144p_59.m4s,1638747659471,32337
