ID,URL,TIME,SIZE
1,/segment_720p_1.m4s,1638777238304,865133
2,/segment_720p_2.m4s,1638777242108,582615
3,/segment_720p_3.m4s,1638777244668,627761
4,/segment_720p_4.m4s,1638777247301,858125
5,/segment_720p_5.m4s,1638777250958,730440
7,/segment_360p_7.m4s,1638777261984,253476
9,/segment_360p_9.m4s,1638777265863,257385
11,/segment_360p_11.m4s,1638777269754,309272
13,/segment_360p_13.m4s,1638777278049,308431
15,/segment_360p_15.m4s,1638777286138,286016
14,/segment_720p_14.m4s,1638777294110,970955
16,/segment_144p_16.m4s,1638777306413,30400
17,/segment_360p_17.m4s,1638777307298,332390
20,/segment_360p_20.m4s,1638777312557,247159
23,/segment_360p_23.m4s,1638777319318,225188
26,/segment_360p_26.m4s,1638777331512,324346
24,/segment_720p_24.m4s,1638777335722,1189016
26,/segment_144p_26.m4s,1638777349847,39101
29,/segment_360p_29.m4s,1638777355783,295688
32,/segment_360p_32.m4s,1638777362221,336122
35,/segment_360p_35.m4s,1638777374100,290883
33,/segment_720p_33.m4s,1638777378141,958371
35,/segment_144p_35.m4s,1638777391803,39208
38,/segment_360p_38.m4s,1638777395398,119079
41,/segment_360p_41.m4s,1638777402369,71734
39,/segment_1080p_39.m4s,1638777406653,615803
40,/segment_1080p_40.m4s,1638777409427,461556
41,/segment_1080p_41.m4s,1638777411476,216305
42,/segment_1080p_42.m4s,1638777412497,998512
44,/segment_360p_44.m4s,1638777427184,207272
46,/segment_360p_46.m4s,1638777429515,164905
48,/segment_360p_48.m4s,1638777434107,193470
46,/segment_720p_46.m4s,1638777438350,564599
50,/segment_360p_50.m4s,1638777449878,221497
52,/segment_360p_52.m4s,1638777452333,176496
54,/segment_360p_54.m4s,1638777457966,124082
56,/segment_360p_56.m4s,1638777466365,142987
54,/segment_1080p_54.m4s,1638777470455,334564
56,/segment_720p_56.m4s,1638777477582,585926
