ID,URL,TIME,SIZE
1,/segment_1080p_1.m4s,1638747875988,1250617
1,/segment_360p_1.m4s,1638747889319,202182
2,/segment_360p_2.m4s,1638747891180,181391
3,/segment_360p_3.m4s,1638747892903,190757
4,/segment_360p_4.m4s,1638747894745,225696
6,/segment_360p_6.m4s,1638747899665,291902
8,/segment_360p_8.m4s,1638747906324,313572
11,/segment_360p_11.m4s,1638747919015,309272
14,/segment_360p_14.m4s,1638747931710,327211
17,/segment_360p_17.m4s,1638747942959,332390
20,/segment_360p_20.m4s,1638747953220,247159
23,/segment_360p_23.m4s,1638747966325,225188
26,/segment_360p_26.m4s,1638747979222,324346
29,/segment_360p_29.m4s,1638747991656,295688
32,/segment_360p_32.m4s,1638748004516,336122
35,/segment_360p_35.m4s,1638748017523,290883
38,/segment_360p_38.m4s,1638748026017,119079
41,/segment_360p_41.m4s,1638748037487,71734
44,/segment_360p_44.m4s,1638748049261,207272
47,/segment_360p_47.m4s,1638748061464,201307
50,/segment_360p_50.m4s,1638748073178,221497
53,/segment_360p_53.m4s,1638748085923,198698
56,/segment_360p_56.m4s,1638748097806,142987
59,/segment_360p_59.m4s,1638748109504,32337
