ID,URL,TIME,SIZE
1,/segment_360p_1.m4s,1638770117697,202182
2,/segment_360p_2.m4s,1638770119437,181391
3,/segment_360p_3.m4s,1638770121180,190757
4,/segment_360p_4.m4s,1638770122919,225696
5,/segment_360p_5.m4s,1638770124965,173657
7,/segment_360p_7.m4s,1638770132752,253476
9,/segment_360p_9.m4s,1638770141146,257385
12,/segment_144p_12.m4s,1638770154335,41116
15,/segment_144p_15.m4s,1638770163774,29785
18,/segment_144p_18.m4s,1638770175389,29150
21,/segment_144p_21.m4s,1638770187329,33183
24,/segment_144p_24.m4s,1638770199066,47375
22,/segment_360p_22.m4s,1638770203422,297881
27,/segment_144p_27.m4s,1638770216671,42066
30,/segment_144p_30.m4s,1638770221534,48282
30,/segment_360p_30.m4s,1638770233905,344337
32,/segment_144p_32.m4s,1638770241787,46974
35,/segment_144p_35.m4s,1638770243853,39208
38,/segment_144p_38.m4s,1638770250614,15887
41,/segment_144p_41.m4s,1638770262540,6363
44,/segment_144p_44.m4s,1638770274579,28941
47,/segment_144p_47.m4s,1638770286354,29612
50,/segment_144p_50.m4s,1638770298743,32126
53,/segment_144p_53.m4s,1638770310736,24110
56,/segment_144p_56.m4s,1638770322391,12176
59,/segment_144p_59.m4s,1638770334580,4754
