ID,URL,TIME,SIZE
NaN,/segment_360p_.mp4,1638741969124,903
1,/segment_360p_1.m4s,1638741969347,202182
NaN,/segment_720p_.mp4,1638741970473,962
1,/segment_720p_1.m4s,1638741970596,865133
NaN,/segment_360p_.mp4,1638741974362,903
2,/segment_360p_2.m4s,1638741974524,181391
NaN,/segment_720p_.mp4,1638741975569,962
2,/segment_720p_2.m4s,1638741975728,582615
NaN,/segment_360p_.mp4,1638741978334,903
3,/segment_360p_3.m4s,1638741978487,190757
4,/segment_360p_4.m4s,1638741979566,225696
5,/segment_360p_5.m4s,1638741980689,173657
6,/segment_360p_6.m4s,1638741981611,291902
7,/segment_360p_7.m4s,1638741983966,253476
8,/segment_360p_8.m4s,1638741987757,313572
9,/segment_360p_9.m4s,1638741991850,257385
10,/segment_360p_10.m4s,1638741996154,331614
NaN,/segment_720p_.mp4,1638741999752,962
8,/segment_720p_8.m4s,1638741999893,1045994
9,/segment_720p_9.m4s,1638742004345,861077
10,/segment_720p_10.m4s,1638742008029,1276221
NaN,/segment_360p_.mp4,1638742013443,903
11,/segment_360p_11.m4s,1638742013676,309272
12,/segment_360p_12.m4s,1638742015218,320189
13,/segment_360p_13.m4s,1638742016734,308431
14,/segment_360p_14.m4s,1638742018171,327211
15,/segment_360p_15.m4s,1638742019717,286016
16,/segment_360p_16.m4s,1638742022061,239042
17,/segment_360p_17.m4s,1638742026258,332390
18,/segment_360p_18.m4s,1638742030360,233176
NaN,/segment_720p_.mp4,1638742034071,962
16,/segment_720p_16.m4s,1638742034243,794478
17,/segment_720p_17.m4s,1638742037731,1225736
18,/segment_720p_18.m4s,1638742042848,770666
NaN,/segment_360p_.mp4,1638742046225,903
19,/segment_360p_19.m4s,1638742046342,220516
20,/segment_360p_20.m4s,1638742047568,247159
21,/segment_360p_21.m4s,1638742048788,256705
22,/segment_360p_22.m4s,1638742050012,297881
23,/segment_360p_23.m4s,1638742051449,225188
24,/segment_360p_24.m4s,1638742054621,342751
25,/segment_360p_25.m4s,1638742058754,273559
26,/segment_360p_26.m4s,1638742062662,324346
NaN,/segment_720p_.mp4,1638742066804,962
24,/segment_720p_24.m4s,1638742067001,1189016
25,/segment_720p_25.m4s,1638742071992,1112155
26,/segment_720p_26.m4s,1638742076690,1176281
NaN,/segment_360p_.mp4,1638742081623,903
27,/segment_360p_27.m4s,1638742081815,299669
28,/segment_360p_28.m4s,1638742083245,299859
29,/segment_360p_29.m4s,1638742084709,295688
30,/segment_360p_30.m4s,1638742086112,344337
31,/segment_360p_31.m4s,1638742087748,290096
32,/segment_360p_32.m4s,1638742089697,336122
33,/segment_360p_33.m4s,1638742093803,297474
34,/segment_360p_34.m4s,1638742097794,334339
NaN,/segment_720p_.mp4,1638742101929,962
32,/segment_720p_32.m4s,1638742102064,1294316
33,/segment_720p_33.m4s,1638742107572,958371
34,/segment_720p_34.m4s,1638742111718,1154014
NaN,/segment_360p_.mp4,1638742116627,903
35,/segment_360p_35.m4s,1638742116747,290883
36,/segment_360p_36.m4s,1638742118162,198909
37,/segment_360p_37.m4s,1638742119199,146360
38,/segment_360p_38.m4s,1638742120004,119079
39,/segment_360p_39.m4s,1638742121284,151317
40,/segment_360p_40.m4s,1638742125688,117435
41,/segment_360p_41.m4s,1638742129442,71734
42,/segment_360p_42.m4s,1638742133419,234119
NaN,/segment_720p_.mp4,1638742137719,962
40,/segment_720p_40.m4s,1638742137900,542005
41,/segment_720p_41.m4s,1638742140417,330937
42,/segment_720p_42.m4s,1638742142027,732153
NaN,/segment_360p_.mp4,1638742145214,903
43,/segment_360p_43.m4s,1638742145395,235956
44,/segment_360p_44.m4s,1638742146646,207272
45,/segment_360p_45.m4s,1638742147656,158692
46,/segment_360p_46.m4s,1638742148986,164905
47,/segment_360p_47.m4s,1638742152977,201307
48,/segment_360p_48.m4s,1638742156982,193470
49,/segment_360p_49.m4s,1638742161075,238089
50,/segment_360p_50.m4s,1638742164766,221497
NaN,/segment_720p_.mp4,1638742168954,962
48,/segment_720p_48.m4s,1638742169094,648040
49,/segment_720p_49.m4s,1638742171984,1014447
50,/segment_720p_50.m4s,1638742176228,760289
51,/segment_720p_51.m4s,1638742179601,584833
52,/segment_720p_52.m4s,1638742182162,631876
53,/segment_720p_53.m4s,1638742184925,775171
54,/segment_720p_54.m4s,1638742188231,453628
55,/segment_720p_55.m4s,1638742190274,494355
56,/segment_720p_56.m4s,1638742192402,585926
57,/segment_720p_57.m4s,1638742194975,501052
58,/segment_720p_58.m4s,1638742198238,446279
59,/segment_720p_59.m4s,1638742202847,176661
